DEVICE ID,ODP INDEX,ODP NAME,LATITUDE,LONGITUDE,CLUSNAME,CLUSTERSATATUS,AVAI,USED,RSV,RSK,IS TOTAL,Telkom Regional,Telkom Witel,Telkom Datel,Telkom STO,Telkom STO Deskripsi,ODP INFO,UPDATE DATE,TGL GOLIVE,TAHUN ODP,BULAN ODP,KATEGORI,NAMA PROYEK,KABUPATEN KOTA,PROVINSI,OCC 1,OCC 2,ID ODP,Telkomsel Area,Telkomsel Regional,Telkomsel Branch,Telkomsel Cluster,Validasi STO,Validasi ODC,Jarak ODP ke ODC (Meter),Jarak ODC ke STO (Meter),Jarak ODP ke STO (Meter),Validasi Provinsi,Validasi Kabupaten Kota,Validasi Kecamatan,Validasi Kelurahan,Telda
4462093537,,ODP-KLJ-FCT/97,-7.942207,112.593712,,,1,7,0,0,8,REGIONAL 5,MALANG,MALANG,KLJ,KLOJEN,,2024-03-16 23:23:50,2020-01-14,2020,1,NON TITO,,,JAWA TIMUR,0.875,ORANGE,789794799,AREA 3,JATIM,MALANG,MALANG,,,0,0,0,JAWA TIMUR,KOTA MALANG,LOWOKWARU,MERJOSARI,KEPANJEN
4462093534,,ODP-KLJ-FCT/93,-7.944089,112.592437,,,1,7,0,0,8,REGIONAL 5,MALANG,MALANG,KLJ,KLOJEN,,2024-03-16 23:23:02,2020-01-14,2020,1,NON TITO,,,JAWA TIMUR,0.875,ORANGE,789794797,AREA 3,JATIM,MALANG,MALANG,,,0,0,0,JAWA TIMUR,KOTA MALANG,LOWOKWARU,MERJOSARI,KEPANJEN
292959816,,ODP-TUR-FCLE/04,-8.1389,112.6801,,,1,7,0,0,8,REGIONAL 5,MALANG,KEPANJEN,TUR,TUREN,,2024-03-16 23:26:28,2016-04-25,2016,4,NON TITO,,,JAWA TIMUR,0.875,ORANGE,19768933,AREA 3,JATIM,MALANG,MALANG,,,0,0,0,JAWA TIMUR,MALANG,TUREN,TALANGSUKO,KEPANJEN
3882793633,,ODP-TUR-FE/34,-8.172303,112.670234,,,1,7,0,0,8,REGIONAL 5,MALANG,KEPANJEN,TUR,TUREN,,2024-03-16 23:23:31,2019-09-16,2019,9,NON TITO,,,JAWA TIMUR,0.875,ORANGE,651690988,AREA 3,JATIM,MALANG,MALANG,,,0,0,0,JAWA TIMUR,MALANG,GONDANGLEGI,SEPANJANG,KEPANJEN
288063543,,ODP-KLJ-FM/44,-7.9753,112.5981,,,3,13,0,0,16,REGIONAL 5,MALANG,MALANG,KLJ,KLOJEN,,2024-03-16 23:22:41,2016-04-23,2016,4,NON TITO,,,JAWA TIMUR,0.8125,ORANGE,19391083,AREA 3,JATIM,MALANG,MALANG,,,0,0,0,JAWA TIMUR,KOTA MALANG,SUKUN,BANDULAN,KEPANJEN
2497469533,,ODP-MLG-FEV/29,-7.990139,112.632932,,,1,7,0,0,8,REGIONAL 5,MALANG,MALANG,MLG,MALANG KOTA,,2024-03-16 23:29:18,2018-05-09,2018,5,NON TITO,,,JAWA TIMUR,0.875,ORANGE,354179005,AREA 3,JATIM,MALANG,MALANG,,,0,0,0,JAWA TIMUR,KOTA MALANG,KLOJEN,SUKOHARJO,KEPANJEN
288153354,,ODP-MLG-FCC/06,-7.9624,112.6263,,,3,13,0,0,16,REGIONAL 5,MALANG,MALANG,MLG,MALANG KOTA,,2024-03-16 23:27:58,2016-04-23,2016,4,NON TITO,,,JAWA TIMUR,0.8125,ORANGE,19475216,AREA 3,JATIM,MALANG,MALANG,,,0,0,0,JAWA TIMUR,KOTA MALANG,KLOJEN,ORO-ORO DOWO,KEPANJEN
3884293721,,ODP-TUR-FJ/24,-8.19257,112.716916,,,1,7,0,0,8,REGIONAL 5,MALANG,KEPANJEN,TUR,TUREN,,2024-03-16 23:22:00,2019-09-16,2019,9,NON TITO,,,JAWA TIMUR,0.875,ORANGE,651691749,AREA 3,JATIM,MALANG,MALANG,,,0,0,0,JAWA TIMUR,MALANG,DAMPIT,MAJANGTENGAH,KEPANJEN
288153295,,ODP-MLG-FBU/13,-7.9835,112.6732,,,3,13,0,0,16,REGIONAL 5,MALANG,MALANG,SWJ,SAWOJAJAR,,2024-03-16 23:28:39,2016-04-23,2016,4,NON TITO,,,JAWA TIMUR,0.8125,ORANGE,19475175,AREA 3,JATIM,MALANG,MALANG,,,0,0,0,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,MADYOPURO,KEPANJEN
3106170637,,ODP-MLG-FDT/40,-7.973736,112.645992,,,1,7,0,0,8,REGIONAL 5,MALANG,MALANG,MLG,MALANG KOTA,,2024-03-16 23:28:06,2018-11-16,2018,11,NON TITO,,,JAWA TIMUR,0.875,ORANGE,406372777,AREA 3,JATIM,MALANG,MALANG,,,0,0,0,JAWA TIMUR,KOTA MALANG,BLIMBING,KESATRIAN,KEPANJEN
